height 	 width 	 red 	 green 	 blue
98	99	0.5835067538126356	0.500662309368192	0.20750413943355192
50	99	0.6096658836445241	0.514868541076373	0.18687105966305895
52	99	0.61001222127424	0.5157592947018083	0.18750355493040088
99	69	0.5680333392636676	0.4929391278094967	0.23931596284375803
51	99	0.6097662880271572	0.5148498882514222	0.1833291091603121
53	99	0.6080886893475433	0.5146088965412025	0.1833736532775401
53	99	0.6086763977507786	0.5154866998805462	0.18620604259534498
53	99	0.6092775365179625	0.5164860873506747	0.1885818309426686
99	67	0.5690986557452848	0.4945007761667278	0.24194052691261872
54	99	0.610284435646972	0.5161825666623635	0.18911599753288377
54	99	0.607329117213896	0.5153440757746397	0.1883508042392222
56	99	0.6083665640474657	0.5146497517166334	0.1887325495705842
56	99	0.6063312071816673	0.5137782965773128	0.1881797084531907
56	99	0.6083643407611788	0.516286912775061	0.19382499268364137
57	99	0.6058069908606337	0.5137350817336018	0.19139090996286792
58	99	0.6057329348851829	0.5128787878787883	0.19007811680822148
59	99	0.6049371509757867	0.5136649762219552	0.19287382178634702
59	99	0.6034976855463663	0.5113837312113183	0.19272247360482753
59	99	0.6006929732512317	0.5100349126523726	0.18929917305192112
61	99	0.6029882178483074	0.5111646946671906	0.19456313825180627
61	99	0.600187734668334	0.5092628039951911	0.19374340474612975
61	99	0.5995054327463456	0.5077294866991392	0.19302610216061025
63	99	0.597605455684382	0.5070004373057247	0.1945951376331131
65	99	0.5969642826166142	0.5061841899838679	0.19638836366159643
66	99	0.5970582551861316	0.5067450980392164	0.19767774936061472
67	99	0.597074721780603	0.5063799403118291	0.19838005187850466
69	99	0.5929328053060293	0.5041909484100154	0.19841913777005155
73	99	0.5894290745217409	0.500420807592443	0.20132907551655987
78	99	0.5861788617886178	0.4984098517455762	0.2017805245925769
79	99	0.582613868346695	0.49579226772299345	0.2014492949558593
79	99	0.5823410465446095	0.49677655476563	0.20501678973035856
83	99	0.5810072041048836	0.49407995614147804	0.20734630243534788
85	99	0.5795638801129998	0.4940282165722212	0.20995938017150662
87	99	0.5785651460667725	0.49274472985522194	0.20952941994657295
91	99	0.5758885102705016	0.48993066311759703	0.2088986794249596
93	99	0.5749845358135653	0.4900522428659793	0.21230502083007355
97	99	0.5688968559063576	0.485296362688108	0.20936976516870687
99	99	0.5669306184012066	0.4824135423400127	0.20966386554621916
99	97	0.5644960209445838	0.4820731259653276	0.2110104515137041
99	92	0.5616741945197226	0.4792546539844483	0.2117250296685981
99	90	0.5597231150285634	0.4782744807498848	0.2131760057236461
99	87	0.5573163313582802	0.47592763647013775	0.21308341030782355
99	82	0.5533593641698623	0.4719652511436625	0.21316944688323156
99	79	0.5523834528739469	0.46977909849271454	0.2142056416804911
99	77	0.5484505190791695	0.4676439970116719	0.2146673035235338
99	72	0.5441733799462936	0.46320278326662273	0.2129908294066986
99	69	0.5427091685836343	0.46227450980392154	0.21416935042173368
99	65	0.474340336461611	0.40175146909967013	0.22202710563319053
99	67	0.47163386817366093	0.3988724265540877	0.21644333409039349
99	69	0.4682901532197581	0.39483295831994025	0.2156802742955112
99	72	0.4657567305109611	0.3927221636810683	0.2145350110539481
99	74	0.4645767673122419	0.3910637956614143	0.2128297044789293
99	75	0.4626458474980266	0.3882728061332151	0.20938112989316962
99	79	0.463267516263604	0.3863400980773487	0.20802083571662888
99	81	0.4612599476146942	0.3859601208179519	0.21090061836263196
99	83	0.46237259074649406	0.3841263338378497	0.2099878992030172
99	85	0.46161619524248115	0.38269952765109105	0.20816124223694443
99	88	0.46100701471857686	0.3808883375769843	0.20662880024373873
99	90	0.4611633248672032	0.3787653738850253	0.20385798334637256
99	92	0.4617415138098249	0.37663293274299003	0.20149413170286104
99	97	0.46294688353511887	0.3745940510646396	0.19538407185466083
97	99	0.46996719146275523	0.3791830884987463	0.19874737426321373
97	99	0.4686558882484724	0.3770656900892656	0.1921457652746284
95	99	0.4739044418353313	0.37852005845370607	0.1923184362556603
91	99	0.4782483454193023	0.38169188116365116	0.1940736278757276
91	99	0.48120462387061735	0.38190616082562595	0.1891372702026585
89	99	0.48481497268794804	0.38452922231694653	0.18844526538473766
87	99	0.4886563912463823	0.3857916300848702	0.18879865378987487
85	99	0.4911360139522989	0.38812461482347926	0.18432881812121965
81	99	0.49799514301133335	0.3923592372728911	0.18800953408886556
83	99	0.5006017718092022	0.39265275488185725	0.18196382221150087
83	99	0.5087363935802333	0.39925273040812437	0.18674805427056884
79	99	0.5113764365721503	0.4025375999222494	0.18599897951745858
79	99	0.5143681970583434	0.4032558050167645	0.18290438174289916
76	99	0.5220876436562707	0.4121638709874011	0.18798949779342042
76	99	0.5256625394953661	0.4147288110823878	0.18594544474176314
75	99	0.5273148795015494	0.41659188880091547	0.18379416163403955
99	96	0.5816984847113967	0.5000348986001787	0.20758290571777008
73	99	0.5332139812446719	0.4213523017902817	0.18224637681159503
72	99	0.5333080895386422	0.4215406397655622	0.178620701009204
72	99	0.5381255120432573	0.42550111966792326	0.17763831995193724
69	99	0.5406972189580883	0.430255063247391	0.17887260662196802
69	99	0.5445060827250612	0.43325375697724394	0.1791406898525842
70	99	0.5479708025767953	0.4370370370370371	0.17870913564587337
69	99	0.5523151140798197	0.4427577868754338	0.18094998683234068
69	99	0.5544681484126275	0.4461888184712428	0.17968877384034126
67	99	0.5562978584519598	0.44877984484446787	0.18151690894027347
67	99	0.5591478321608544	0.4521591079179762	0.17976101382028714
67	99	0.5625367685926262	0.45539324515089913	0.1785551264590843
65	99	0.5672644508103445	0.461940640165339	0.18194744208557428
65	99	0.5692762591055063	0.46331688467664056	0.17830735489935062
65	99	0.570894953796863	0.4656677151099566	0.17522287559992528
63	99	0.5751919029962921	0.4701339479573773	0.1778628453084819
63	99	0.5758291915340958	0.4723261276006842	0.17535014005602326
64	99	0.5816525646734945	0.4787080145203288	0.18412210031982595
64	99	0.5832137403548592	0.4807691787948806	0.17956108701233858
63	99	0.5826266847769289	0.4808957615017584	0.17747083202730554
63	99	0.5825754121239736	0.4822354875706447	0.17619008138844064
63	99	0.5865770150977628	0.4869262712097459	0.17929901273272353
63	99	0.5917247070012016	0.4933288579340445	0.1859500433554314
63	99	0.5946207338656848	0.49675571721225864	0.18732388477779235
63	99	0.5958622709396697	0.4989205924190453	0.18525506931079763
63	99	0.5987558298753739	0.5019830264612057	0.18680484600788283
61	99	0.5973384247936955	0.5011784728479289	0.18398049226984817
62	99	0.5997994082543501	0.5033878513042045	0.1843165910865633
