height 	 width 	 red 	 green 	 blue
99	92	0.7170297797579935	0.6847914572798032	0.3577986878862941
99	95	0.7303902546660879	0.6984911776119055	0.36198954552717527
99	96	0.7295330190824066	0.6981448080391645	0.36243488892593945
99	96	0.7305368380582358	0.6983306015904802	0.36340324571521143
99	96	0.7295711698623355	0.6982092142233784	0.36363292422706217
99	96	0.7302714796610459	0.6984912203875251	0.36478289428979194
99	96	0.7299395909848064	0.698696991590904	0.3647831496979554
99	96	0.7309080539984835	0.699477474367729	0.366584873520783
99	96	0.7304869609966537	0.6992987741663103	0.3660378866797076
99	96	0.7317919161564727	0.6999339677413725	0.36784253922690013
99	96	0.7314352723008517	0.7002367617928448	0.3685074586162705
99	92	0.7172406620747019	0.6844409244726037	0.35445956432348585
99	96	0.7320378504580416	0.700670742565442	0.36961872539126706
99	96	0.7318865697878223	0.7007693029364854	0.3696169779924063
99	96	0.7327672470904628	0.7009932465169625	0.37059268488030667
99	96	0.7316399174977247	0.7005295620824671	0.3704825200156731
99	95	0.7322423113502731	0.7008328035914027	0.3715974552676064
99	96	0.7313626635428543	0.7000617842296976	0.3704157337247988
99	96	0.7305084157556809	0.6992320468010198	0.37089313601546847
99	96	0.7283573383586828	0.6978318202439869	0.36835374882218386
99	95	0.7281752747128757	0.6972986253701051	0.36829952541047145
99	95	0.7271820800160974	0.696622017633222	0.36673231961161706
99	92	0.7170692444437327	0.6847953263132077	0.3538915851783153
99	95	0.7268741302972785	0.6955466160657797	0.3669965844402283
99	95	0.7254760131900848	0.6949782444623406	0.3661692525111315
99	95	0.7261095783221283	0.6949123261639447	0.36716766001554907
99	95	0.7252143375195621	0.6947044827015803	0.3663142090061209
99	95	0.7255585747636712	0.6941253013892595	0.36666539094492784
99	94	0.7245595849617733	0.6936989232450573	0.36485996043111196
99	94	0.7247003503595779	0.693448685639354	0.36654322125924627
99	94	0.7244253448957467	0.693495371440013	0.36527168081162864
99	94	0.725458367664383	0.6934697848245196	0.36736047475673134
99	94	0.7243914785151364	0.693350908703148	0.36604973007418196
99	92	0.7176417175423684	0.6851565796571955	0.35483412651358576
99	94	0.7260333011893269	0.6939859852137571	0.367336033429766
99	94	0.726000097564231	0.6943682330860844	0.3668245666735993
99	94	0.727672897820379	0.6953387066118032	0.3682889241628014
99	94	0.7270712501315824	0.6955965154164321	0.3678859628177581
99	92	0.7281105659495688	0.6959184773817862	0.36931810304323404
99	93	0.7281805745554026	0.6967665247442059	0.3693088837311777
99	93	0.7294245368809316	0.6972667545392306	0.3709938795737164
99	93	0.7304481683851142	0.6985706265923911	0.3724067681224588
99	93	0.7315165786485589	0.6992559739273351	0.37401166970221233
99	93	0.7308571951331067	0.6995796867217596	0.37366257026397953
99	92	0.7175952907020172	0.6858374160769365	0.35481496899249665
99	93	0.7317277118747697	0.6994033060209534	0.3746096775508544
99	93	0.7314044337651795	0.699356948451294	0.37357392286952534
99	92	0.7313641358246579	0.6993399466144543	0.37585667994931726
99	92	0.7311157735679527	0.6994211066358335	0.37550678693763434
99	92	0.731878227667991	0.6997435779323476	0.37681453160747513
99	91	0.7316587480652675	0.6997333086919801	0.3762267415147764
99	91	0.7327658592848896	0.7003583237216452	0.3786287325387676
99	92	0.7322591556225201	0.7005996125580386	0.37873579123233264
99	91	0.7330205733419599	0.700805780667426	0.3798857835433813
99	91	0.7322816562757675	0.7007010324108671	0.3798239327173298
99	92	0.7184238978096331	0.6862034997797617	0.3555236989281761
99	92	0.7330256788908017	0.7009403970793328	0.38188787021084636
99	92	0.7317809600230428	0.700152253976091	0.3804914305701298
99	91	0.7319081515144478	0.6997122328106112	0.3815066428621117
99	91	0.7307570677338426	0.6989441534428317	0.38153916675680016
99	92	0.7303682322421103	0.6982683747552572	0.38208576135902195
99	91	0.7291984164588838	0.697736799724511	0.38083076357441187
99	91	0.7284077016319919	0.6964238706891611	0.38140194257591586
99	91	0.7265617571302427	0.6950225440562577	0.37999770118545695
99	91	0.7253783163412693	0.6929452734750473	0.37984221280261404
99	91	0.7234692423402733	0.6914137175731664	0.3779299606787537
99	92	0.718541684950121	0.686846815221409	0.35589844238251417
99	91	0.7222204514425654	0.6898768068592916	0.3776722393102462
99	91	0.7207214834338348	0.6888340454987152	0.37672829892309995
99	91	0.7204281384864156	0.6878952891915906	0.37680095522643814
99	91	0.7194151896566486	0.6875990024830888	0.37628970802294737
99	91	0.7190728394962203	0.6867194952532188	0.37625884395144965
99	92	0.7180218436841509	0.6868171167838195	0.37619606770791464
99	90	0.7192010302334719	0.686635522579462	0.376163457963565
99	91	0.7176540328853833	0.6863936053217444	0.3765000938816023
99	91	0.7179537435241192	0.6861632826061707	0.3770672195630284
99	91	0.7171749581375236	0.686022254631879	0.37632636525684676
99	91	0.7198808839496692	0.6875966021587786	0.3570490302527096
99	91	0.7176232556755614	0.6857097260203558	0.37688443842152713
99	92	0.716277295854193	0.685425711186667	0.3760924427710115
99	91	0.7177629886047507	0.6859213031807546	0.37696789449306506
99	91	0.7172042135425976	0.6858115845286347	0.3755550490331758
99	90	0.7180845936828177	0.6865360560131253	0.377010467263404
99	91	0.7176119870072388	0.686803284880269	0.3766950478595406
99	90	0.7182796223032762	0.6866265357130279	0.37664660118984794
99	90	0.7178429208327901	0.6868112366359341	0.37556648487209515
99	91	0.7186732133820009	0.6874444121415717	0.37645120651225916
99	91	0.7180627386533888	0.6874656956729547	0.37565211787262154
99	91	0.7201243127195507	0.6885595766590688	0.3578988609079385
99	91	0.7185780477232754	0.6871101921477082	0.37537213979371803
99	91	0.7181930121183453	0.6876484744558488	0.3755426813144551
99	91	0.7187726200683228	0.6873712242014357	0.37546148278137065
99	91	0.717897643387838	0.6873146219551438	0.374507409801528
99	92	0.7185358627610253	0.6870974764127141	0.37530940889759695
99	92	0.7176232500555526	0.6868903632688903	0.3740764843444127
99	92	0.7182492808698164	0.6866978069828189	0.3742580423824984
99	92	0.71775631227578	0.6870476880813927	0.3735648666109898
99	92	0.7191331048720916	0.6876347973716469	0.37480481235786695
99	92	0.7189547691586581	0.6882608129573202	0.37448324349660217
99	92	0.720851331893447	0.6891495150976155	0.3589278151865501
99	93	0.7201314440197611	0.6891820225184625	0.3759785794930761
99	93	0.720061005613648	0.6895314057826513	0.37565958455383236
99	93	0.7210531330063196	0.6898876057317208	0.3764901574549719
99	93	0.7210183039048823	0.6905456776243677	0.3759741676484709
99	93	0.7222602169541865	0.6913779280490767	0.37737272832059043
99	93	0.7220069114007444	0.691885361673652	0.37712035185312937
99	94	0.7231637382225596	0.6924323911382734	0.3788647822765475
99	93	0.7226742410359758	0.6926017551361142	0.37837741534827884
99	94	0.7238782222902141	0.6929151686682474	0.37901680308014013
99	94	0.7229421458929632	0.6931752664635981	0.37764971197951
99	91	0.7199988352300535	0.6888899477706565	0.35782050365711326
99	92	0.7168279031839566	0.6839435963421278	0.3577682112542563
99	94	0.7240117478356204	0.6934162532174905	0.3789121749599335
99	93	0.7234839191150892	0.6939295426199673	0.3777632950990618
99	94	0.724467000406312	0.6943225928452961	0.3789580474441832
99	94	0.7239298482327878	0.6942857945993455	0.3781745514574921
99	94	0.7251903084083673	0.6949118888061546	0.37985481547440875
99	94	0.7247798819384184	0.6951426897262877	0.3792437815528147
99	94	0.7253172233267552	0.6951007259226268	0.3802514245943715
99	94	0.7246849332566881	0.6953822571373818	0.37987967043494947
99	94	0.7252366155934121	0.6953406499211697	0.3810916716413346
99	94	0.7239476102941158	0.6945772058823524	0.38004953022875865
99	91	0.720796445007053	0.6895093424054216	0.3594229729551544
99	94	0.7250689547152785	0.6951088631322114	0.3817669216017362
99	94	0.7239692138537642	0.6948190906684576	0.3808177061063264
99	95	0.7244781948140653	0.6948472056529309	0.38130678168303234
99	95	0.7233639952796386	0.6942481451179185	0.38032384928493707
99	95	0.7237738718600385	0.6941176470588226	0.3798241316307889
99	95	0.7223361016495067	0.6933680329646486	0.37888935665352685
99	95	0.7220923231438124	0.6928442773947404	0.3791146878194636
