height 	 width 	 red 	 green 	 blue
98	84	0.6156476822371628	0.6253580917605488	0.43531252319247166
98	84	0.623257129197203	0.6408295581092968	0.46330074105169883
99	83	0.6223857664169846	0.6409023449094678	0.4631105989442378
99	83	0.6224516354425947	0.6410702068503716	0.4633733641934876
99	84	0.6218013614941515	0.6411555245243495	0.4626810961773439
99	84	0.6225261791910698	0.6410551399666552	0.4635516411639598
99	84	0.6228328249818433	0.641056790123456	0.465057371096587
99	84	0.6224220017090721	0.6408404690070505	0.46388389924603124
99	85	0.6147904165389155	0.6236538040383688	0.4351925014235034
99	84	0.623142311615619	0.6410459841265683	0.46478463921510504
99	85	0.6224031581544522	0.6414728378397982	0.46502140752674187
99	85	0.6234800729054194	0.641304751622377	0.4663160705371552
99	85	0.6224773543628742	0.6417666208241204	0.4663713014060317
99	85	0.6233970675303857	0.642148155887576	0.467836868317487
99	85	0.6227801784220784	0.6420395409348562	0.46736653192082556
99	85	0.622964947961673	0.6425978137211246	0.46829197326652894
99	85	0.6222406716363549	0.6423880144837598	0.4675429167358522
99	85	0.6229006296578466	0.6420892847238632	0.4688606900256013
99	85	0.6218046234153601	0.6419306633913809	0.46847860098550975
98	84	0.614757951739117	0.6242887321848314	0.43578743788866087
99	85	0.6230098551743314	0.6419171462461004	0.46937398409699976
99	85	0.622457816932954	0.6422466014926191	0.46965424963475005
99	85	0.6229676798949239	0.6424295196547508	0.47151468242799505
99	84	0.6220596306177004	0.6426524149549048	0.4718525757855905
99	84	0.6231597845601426	0.6433343894110594	0.47335926590863747
99	84	0.6228442088019507	0.6432000798522723	0.47396492958614805
99	84	0.6243042094009557	0.6441916610862433	0.47599713342497035
99	84	0.6234329604667289	0.6442635002411276	0.47575896585388805
99	84	0.6240415854450931	0.6454299818592893	0.4785254572664274
99	84	0.6233281547913274	0.6454834875126512	0.47815126050420137
99	85	0.6153997005856955	0.6239782413932977	0.4364625921807926
99	84	0.624103443601666	0.6454828880755776	0.4805630698326823
99	84	0.6237515986256232	0.6459602656812643	0.4805070811011511
99	84	0.6251233776756374	0.646468378485879	0.4819109912935876
99	84	0.6249011659910915	0.6468245067130585	0.4828963442455497
99	84	0.6257160440388794	0.6475087527126776	0.48478279433112753
99	84	0.6247342807315227	0.6475060096153843	0.4854696926847661
99	84	0.6255305972592068	0.6478933880666111	0.48704301693605684
99	84	0.6250665297717037	0.6481752255521523	0.48640019354115427
99	84	0.6257363270413522	0.6487811500277407	0.48833799624606
99	84	0.6259106377336806	0.6490929715236952	0.48861036225158727
99	85	0.614126519914306	0.6236438249012012	0.43588836546824755
99	84	0.6265506683153739	0.6499629040805507	0.4911016899252193
99	84	0.625396544920161	0.6501428327413866	0.4913776144281685
99	84	0.6266811452181048	0.6506655130910227	0.49394990774337655
99	85	0.6258669419470198	0.6512203801574618	0.493727078351965
99	85	0.6268182982972362	0.6514345801412041	0.49558624711714333
99	84	0.6261080097552624	0.651225748232816	0.4945423018056672
99	85	0.6266593465626501	0.6512224278541754	0.495149545592737
